ID_Producao;Data;Ano;Mes;Nome_Mes;AnoMes;Trimestre;Dia;Dia_Semana;Tipo_Dia;Setor;Produto;Categoria_Produto;Preco_Unitario;Meta_Producao;Quantidade_Produzida;Atingiu_Meta;Quantidade_Defeitos;Taxa_Defeitos_%;Defeito_Falha_Silk;Defeito_Mancha_Tinta;Defeito_Deslocamento_Arte;Defeito_Ponto_Solto;Defeito_Desalinhamento_Costura;Tipo_Defeito_Predominante;Classificacao_Qualidade;Quantidade_Retrabalho;Quantidade_Segunda_Qualidade;Perda_Financeira;Quantidade_Vendida;Faturamento;Materia_Prima_Critica;Estoque_Atual;Estoque_Minimo;Alerta_Estoque;Alerta_Meta;Alerta_Qualidade
5921;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Expedição;Body;Baby;38.9;376;324;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;307;11942.3;Malha de algodão;677;480;Não;Sim;Não
5923;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;329;242;Não;1;0.41;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;218;10878.2;Tinta de estamparia;189;140;Não;Sim;Não
5922;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;359;330;Não;2;0.61;1;0;0;1;0;Falha de silk;Retrabalho;1;1;37.5;289;25981.1;Malha de algodão;571;480;Não;Não;Não
5924;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;233;159;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;152;12144.8;Malha de algodão;1095;480;Não;Sim;Não
5925;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;167;132;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;126;5657.4;Aviamentos;646;260;Não;Sim;Não
5916;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Revisão;Body;Baby;38.9;395;321;Não;9;2.8;1;1;3;1;3;Deslocamento da arte;Retrabalho;5;4;57.62;0;0.0;Malha de algodão;1266;480;Não;Sim;Não
5918;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;359;324;Não;5;1.54;1;2;1;1;0;Mancha de tinta;Retrabalho;3;2;39.73;0;0.0;Tinta de estamparia;314;140;Não;Não;Não
5917;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;346;294;Não;7;2.38;1;1;2;1;2;Deslocamento da arte;Retrabalho;5;2;56.22;0;0.0;Malha de algodão;1225;480;Não;Sim;Não
5919;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;241;189;Não;3;1.59;1;1;1;0;0;Falha de silk;Retrabalho;2;1;28.88;0;0.0;Malha de algodão;1337;480;Não;Sim;Não
5920;2025-11-27;2025;11;Novembro;2025-11;T4;27;Quinta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;184;166;Não;3;1.81;1;2;0;0;0;Mancha de tinta;Retrabalho;2;1;14.14;0;0.0;Aviamentos;668;260;Não;Não;Não
5926;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Corte;Body;Baby;38.9;457;452;Não;5;1.11;0;0;0;0;5;Desalinhamento de costura;Retrabalho;3;2;32.19;0;0.0;Malha de algodão;660;480;Não;Não;Não
5928;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;371;359;Não;2;0.56;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;16.84;0;0.0;Tinta de estamparia;145;140;Não;Não;Não
5927;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;418;411;Não;5;1.22;0;0;2;0;3;Desalinhamento de costura;Retrabalho;3;2;66.2;0;0.0;Malha de algodão;734;480;Não;Não;Não
5929;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;272;293;Sim;6;2.05;1;0;0;1;4;Desalinhamento de costura;Retrabalho;4;2;58.69;0;0.0;Malha de algodão;437;480;Sim;Não;Não
5930;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;198;198;Sim;1;0.51;0;0;1;0;0;Deslocamento da arte;Retrabalho;1;0;0.0;0;0.0;Aviamentos;415;260;Não;Não;Não
5936;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Costura;Body;Baby;38.9;400;406;Sim;11;2.71;0;0;0;7;4;Ponto solto;Retrabalho;7;4;50.9;0;0.0;Aviamentos;313;260;Não;Não;Não
5938;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;362;390;Sim;14;3.59;0;0;1;7;6;Ponto solto;Retrabalho;9;5;98.42;0;0.0;Aviamentos;484;260;Não;Não;Não
5937;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;363;329;Não;16;4.86;0;1;1;5;9;Desalinhamento de costura;Retrabalho;11;5;172.74;0;0.0;Aviamentos;597;260;Não;Não;Não
5939;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;235;216;Não;9;4.17;1;1;0;5;2;Ponto solto;Retrabalho;6;3;70.78;0;0.0;Aviamentos;404;260;Não;Não;Não
5940;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;178;172;Não;4;2.33;0;0;1;2;1;Ponto solto;Retrabalho;3;1;12.88;0;0.0;Aviamentos;591;260;Não;Não;Não
5931;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Estamparia;Body;Baby;38.9;395;427;Sim;18;4.22;7;5;5;1;0;Falha de silk;Segunda Qualidade;8;10;122.07;0;0.0;Tinta de estamparia;356;140;Não;Não;Não
5933;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;354;337;Não;25;7.42;9;10;5;0;1;Mancha de tinta;Retrabalho;13;12;195.3;0;0.0;Tinta de estamparia;336;140;Não;Não;Sim
5932;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;383;313;Não;12;3.83;1;7;3;1;0;Mancha de tinta;Retrabalho;6;6;224.72;0;0.0;Tinta de estamparia;335;140;Não;Sim;Não
5934;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;277;293;Sim;21;7.17;10;7;4;0;0;Falha de silk;Segunda Qualidade;10;11;339.02;0;0.0;Tinta de estamparia;253;140;Não;Não;Sim
5935;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;189;173;Não;9;5.2;2;4;3;0;0;Mancha de tinta;Retrabalho;5;4;74.39;0;0.0;Tinta de estamparia;365;140;Não;Não;Sim
5946;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Expedição;Body;Baby;38.9;351;380;Sim;5;1.32;2;1;0;1;1;Falha de silk;Retrabalho;3;2;29.35;343;13342.7;Malha de algodão;760;480;Não;Não;Não
5948;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;289;279;Não;3;1.08;1;0;0;1;1;Falha de silk;Retrabalho;2;1;19.9;263;13123.7;Tinta de estamparia;336;140;Não;Não;Não
5947;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;364;395;Sim;5;1.27;1;0;1;3;0;Ponto solto;Retrabalho;3;2;63.52;374;33622.6;Malha de algodão;1030;480;Não;Não;Não
5949;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;239;244;Sim;2;0.82;1;0;0;0;1;Falha de silk;Retrabalho;1;1;24.66;219;17498.1;Malha de algodão;1540;480;Não;Não;Não
5950;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;177;190;Sim;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;161;7228.9;Aviamentos;480;260;Não;Não;Não
5941;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Revisão;Body;Baby;38.9;387;435;Sim;12;2.76;4;2;3;2;1;Falha de silk;Retrabalho;8;4;52.51;0;0.0;Malha de algodão;876;480;Não;Não;Não
5943;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;321;355;Sim;6;1.69;0;2;0;3;1;Ponto solto;Retrabalho;4;2;32.42;0;0.0;Tinta de estamparia;327;140;Não;Não;Não
5942;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;365;412;Sim;6;1.46;1;1;3;1;0;Deslocamento da arte;Retrabalho;4;2;66.61;0;0.0;Malha de algodão;872;480;Não;Não;Não
5944;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;234;256;Sim;6;2.34;2;2;0;2;0;Falha de silk;Retrabalho;4;2;56.94;0;0.0;Malha de algodão;1140;480;Não;Não;Não
5945;2025-11-28;2025;11;Novembro;2025-11;T4;28;Sexta-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;172;177;Sim;3;1.69;0;1;0;0;2;Desalinhamento de costura;Retrabalho;2;1;14.84;0;0.0;Aviamentos;466;260;Não;Não;Não
5951;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Corte;Body;Baby;38.9;357;373;Sim;1;0.27;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Malha de algodão;1368;480;Não;Não;Não
5953;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;298;303;Sim;8;2.64;0;0;0;0;8;Desalinhamento de costura;Retrabalho;5;3;55.34;0;0.0;Tinta de estamparia;419;140;Não;Não;Não
5952;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;323;286;Não;7;2.45;0;0;0;1;6;Desalinhamento de costura;Retrabalho;4;3;84.53;0;0.0;Malha de algodão;1428;480;Não;Sim;Não
5954;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;213;243;Sim;4;1.65;0;0;0;1;3;Desalinhamento de costura;Retrabalho;3;1;29.96;0;0.0;Malha de algodão;1217;480;Não;Não;Não
5955;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;157;143;Não;2;1.4;0;0;0;1;1;Ponto solto;Retrabalho;1;1;17.81;0;0.0;Aviamentos;663;260;Não;Não;Não
5961;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Costura;Body;Baby;38.9;298;324;Sim;11;3.4;0;0;0;8;3;Ponto solto;Retrabalho;7;4;57.91;0;0.0;Aviamentos;628;260;Não;Não;Não
5963;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;265;252;Não;1;0.4;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;0;0.0;Aviamentos;822;260;Não;Não;Não
5962;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;292;370;Sim;7;1.89;0;0;0;4;3;Ponto solto;Retrabalho;5;2;54.12;0;0.0;Aviamentos;653;260;Não;Não;Não
5964;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;203;203;Sim;2;0.99;0;0;0;1;1;Ponto solto;Retrabalho;2;0;0.0;0;0.0;Aviamentos;845;260;Não;Não;Não
5965;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;151;129;Não;7;5.43;0;0;0;3;4;Desalinhamento de costura;Retrabalho;5;2;34.13;0;0.0;Aviamentos;867;260;Não;Sim;Sim
5956;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Estamparia;Body;Baby;38.9;317;320;Sim;13;4.06;3;8;1;1;0;Mancha de tinta;Segunda Qualidade;6;7;86.43;0;0.0;Tinta de estamparia;511;140;Não;Não;Não
5958;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;270;290;Sim;18;6.21;7;6;4;0;1;Falha de silk;Retrabalho;9;9;173.71;0;0.0;Tinta de estamparia;398;140;Não;Não;Sim
5957;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;309;298;Não;15;5.03;6;5;3;0;1;Falha de silk;Retrabalho;8;7;188.75;0;0.0;Tinta de estamparia;461;140;Não;Não;Sim
5959;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;208;207;Não;8;3.86;3;5;0;0;0;Mancha de tinta;Retrabalho;5;3;72.87;0;0.0;Tinta de estamparia;444;140;Não;Não;Não
5960;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;152;139;Não;11;7.91;5;4;1;0;1;Falha de silk;Segunda Qualidade;5;6;82.01;0;0.0;Tinta de estamparia;396;140;Não;Não;Sim
5971;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Expedição;Body;Baby;38.9;296;299;Sim;2;0.67;0;0;0;1;1;Ponto solto;Retrabalho;1;1;13.48;250;9725.0;Malha de algodão;1595;480;Não;Não;Não
5973;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;240;227;Não;1;0.44;1;0;0;0;0;Falha de silk;Retrabalho;1;0;0.0;212;10578.8;Tinta de estamparia;346;140;Não;Não;Não
5972;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;272;300;Sim;1;0.33;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;266;23913.4;Malha de algodão;1271;480;Não;Não;Não
5974;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;168;177;Sim;3;1.69;1;0;1;1;0;Falha de silk;Retrabalho;2;1;30.18;159;12704.1;Malha de algodão;1658;480;Não;Não;Não
5975;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;141;140;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;117;5253.3;Aviamentos;870;260;Não;Não;Não
5966;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Revisão;Body;Baby;38.9;289;341;Sim;3;0.88;0;0;1;1;1;Deslocamento da arte;Retrabalho;2;1;12.35;0;0.0;Malha de algodão;1041;480;Não;Não;Não
5968;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;261;268;Sim;5;1.87;1;2;0;1;1;Mancha de tinta;Retrabalho;3;2;40.84;0;0.0;Tinta de estamparia;481;140;Não;Não;Não
5967;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;294;303;Sim;3;0.99;0;1;0;1;1;Mancha de tinta;Retrabalho;2;1;33.0;0;0.0;Malha de algodão;1281;480;Não;Não;Não
5969;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;177;188;Sim;2;1.06;1;1;0;0;0;Falha de silk;Retrabalho;1;1;23.61;0;0.0;Malha de algodão;1798;480;Não;Não;Não
5970;2025-12-01;2025;12;Dezembro;2025-12;T4;1;Segunda-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;141;143;Sim;1;0.7;0;1;0;0;0;Mancha de tinta;Retrabalho;1;0;0.0;0;0.0;Aviamentos;635;260;Não;Não;Não
5976;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Corte;Body;Baby;38.9;371;389;Sim;4;1.03;0;0;0;0;4;Desalinhamento de costura;Retrabalho;3;1;11.25;0;0.0;Malha de algodão;1380;480;Não;Não;Não
5978;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;321;346;Sim;6;1.73;0;0;1;1;4;Desalinhamento de costura;Retrabalho;4;2;29.23;0;0.0;Tinta de estamparia;313;140;Não;Não;Não
5977;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;367;340;Não;5;1.47;0;0;0;0;5;Desalinhamento de costura;Retrabalho;3;2;52.63;0;0.0;Malha de algodão;1361;480;Não;Não;Não
5979;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;221;224;Sim;4;1.79;0;0;0;0;4;Desalinhamento de costura;Retrabalho;3;1;24.8;0;0.0;Malha de algodão;1425;480;Não;Não;Não
5980;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;170;182;Sim;2;1.1;0;0;0;0;2;Desalinhamento de costura;Retrabalho;1;1;12.76;0;0.0;Aviamentos;713;260;Não;Não;Não
5986;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Costura;Body;Baby;38.9;326;313;Não;5;1.6;0;0;0;2;3;Desalinhamento de costura;Retrabalho;4;1;11.89;0;0.0;Aviamentos;640;260;Não;Não;Não
5988;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;273;267;Não;8;3.0;0;0;0;4;4;Ponto solto;Retrabalho;6;2;29.83;0;0.0;Aviamentos;611;260;Não;Não;Não
5987;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;331;381;Sim;13;3.41;0;1;1;5;6;Desalinhamento de costura;Retrabalho;10;3;106.59;0;0.0;Aviamentos;766;260;Não;Não;Não
5989;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;209;232;Sim;3;1.29;0;0;0;2;1;Ponto solto;Retrabalho;2;1;31.03;0;0.0;Aviamentos;794;260;Não;Não;Não
5990;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;162;144;Não;2;1.39;0;0;0;2;0;Ponto solto;Retrabalho;2;0;0.0;0;0.0;Aviamentos;477;260;Não;Sim;Não
5981;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Estamparia;Body;Baby;38.9;356;337;Não;25;7.42;6;11;6;0;2;Mancha de tinta;Retrabalho;14;11;177.02;0;0.0;Tinta de estamparia;427;140;Não;Não;Sim
5983;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Estamparia;Camiseta Estampada;Infantil;49.9;305;299;Não;7;2.34;1;3;2;1;0;Mancha de tinta;Retrabalho;4;3;54.11;0;0.0;Tinta de estamparia;375;140;Não;Não;Não
5982;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Estamparia;Conjunto Infantil;Infantil;89.9;315;314;Não;15;4.78;8;4;1;2;0;Falha de silk;Segunda Qualidade;7;8;208.91;0;0.0;Tinta de estamparia;378;140;Não;Não;Não
5984;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Estamparia;Pijama Infantil;Infantil;79.9;209;210;Sim;10;4.76;4;5;0;0;1;Mancha de tinta;Retrabalho;5;5;145.71;0;0.0;Tinta de estamparia;338;140;Não;Não;Não
5985;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Estamparia;Shorts Infantil;Infantil;44.9;165;152;Não;9;5.92;2;2;4;1;0;Deslocamento da arte;Retrabalho;5;4;64.14;0;0.0;Tinta de estamparia;459;140;Não;Não;Sim
5996;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Expedição;Body;Baby;38.9;298;253;Não;1;0.4;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;209;8130.1;Malha de algodão;1135;480;Não;Sim;Não
5998;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Expedição;Camiseta Estampada;Infantil;49.9;258;200;Não;1;0.5;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;186;9281.4;Tinta de estamparia;409;140;Não;Sim;Não
5997;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Expedição;Conjunto Infantil;Infantil;89.9;307;304;Não;1;0.33;0;0;0;1;0;Ponto solto;Retrabalho;1;0;0.0;282;25351.8;Malha de algodão;1480;480;Não;Não;Não
5999;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Expedição;Pijama Infantil;Infantil;79.9;189;153;Não;2;1.31;0;1;0;0;1;Mancha de tinta;Retrabalho;1;1;30.67;133;10626.7;Malha de algodão;1397;480;Não;Sim;Não
6000;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Expedição;Shorts Infantil;Infantil;44.9;148;133;Não;0;0.0;0;0;0;0;0;Sem defeito relevante;Sem ocorrência relevante;0;0;0.0;112;5028.8;Aviamentos;638;260;Não;Sim;Não
5991;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Revisão;Body;Baby;38.9;328;297;Não;4;1.35;0;0;1;3;0;Ponto solto;Retrabalho;3;1;12.62;0;0.0;Malha de algodão;1674;480;Não;Não;Não
5993;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Revisão;Camiseta Estampada;Infantil;49.9;264;269;Sim;10;3.72;1;3;2;3;1;Mancha de tinta;Retrabalho;7;3;44.18;0;0.0;Tinta de estamparia;410;140;Não;Não;Não
5992;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Revisão;Conjunto Infantil;Infantil;89.9;303;312;Sim;4;1.28;0;1;0;2;1;Ponto solto;Retrabalho;2;2;65.67;0;0.0;Malha de algodão;1678;480;Não;Não;Não
5994;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Revisão;Pijama Infantil;Infantil;79.9;194;137;Não;1;0.73;0;1;0;0;0;Mancha de tinta;Retrabalho;1;0;0.0;0;0.0;Malha de algodão;1409;480;Não;Sim;Não
5995;2025-12-02;2025;12;Dezembro;2025-12;T4;2;Terça-feira;Dia útil;Revisão;Shorts Infantil;Infantil;44.9;161;171;Sim;1;0.58;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Aviamentos;811;260;Não;Não;Não
6001;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Corte;Body;Baby;38.9;370;421;Sim;5;1.19;0;0;0;2;3;Desalinhamento de costura;Retrabalho;4;1;14.77;0;0.0;Malha de algodão;1705;480;Não;Não;Não
6003;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Corte;Camiseta Estampada;Infantil;49.9;300;301;Sim;4;1.33;0;0;0;0;4;Desalinhamento de costura;Retrabalho;3;1;16.58;0;0.0;Tinta de estamparia;507;140;Não;Não;Não
6002;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Corte;Conjunto Infantil;Infantil;89.9;356;351;Não;6;1.71;0;1;0;0;5;Desalinhamento de costura;Retrabalho;3;3;100.52;0;0.0;Malha de algodão;1273;480;Não;Não;Não
6004;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Corte;Pijama Infantil;Infantil;79.9;244;274;Sim;1;0.36;0;0;0;0;1;Desalinhamento de costura;Retrabalho;1;0;0.0;0;0.0;Malha de algodão;1141;480;Não;Não;Não
6005;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Corte;Shorts Infantil;Infantil;44.9;180;198;Sim;3;1.52;0;0;0;0;3;Desalinhamento de costura;Retrabalho;2;1;18.36;0;0.0;Aviamentos;653;260;Não;Não;Não
6011;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Costura;Body;Baby;38.9;326;301;Não;10;3.32;0;0;1;5;4;Ponto solto;Retrabalho;6;4;63.02;0;0.0;Aviamentos;790;260;Não;Não;Não
6013;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Costura;Camiseta Estampada;Infantil;49.9;303;272;Não;12;4.41;0;0;0;8;4;Ponto solto;Retrabalho;9;3;44.41;0;0.0;Aviamentos;884;260;Não;Sim;Não
6012;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Costura;Conjunto Infantil;Infantil;89.9;302;272;Não;5;1.84;0;0;0;1;4;Desalinhamento de costura;Retrabalho;3;2;62.24;0;0.0;Aviamentos;886;260;Não;Não;Não
6014;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Costura;Pijama Infantil;Infantil;79.9;204;159;Não;6;3.77;0;0;1;4;1;Ponto solto;Retrabalho;5;1;30.95;0;0.0;Aviamentos;540;260;Não;Sim;Não
6015;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Costura;Shorts Infantil;Infantil;44.9;164;154;Não;4;2.6;0;0;0;1;3;Desalinhamento de costura;Retrabalho;3;1;13.3;0;0.0;Aviamentos;604;260;Não;Não;Não
6006;2025-12-03;2025;12;Dezembro;2025-12;T4;3;Quarta-feira;Dia útil;Estamparia;Body;Baby;38.9;354;395;Sim;30;7.59;7;12;9;2;0;Mancha de tinta;Retrabalho;17;13;168.14;0;0.0;Tinta de estamparia;323;140;Não;Não;Sim
